movieId,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1635,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,4.0
1639,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,2.0,4.0,0.0,2.0,3.0,2.0,4.0,3.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1641,3.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0
1644,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,2.0,4.0,1.5,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0
1645,0.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.5,0.0,4.0,4.0,0.0,2.5,0.0,2.0,3.0,4.0,2.0,0.0
1649,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,4.0,4.0,2.0,4.0,2.0,0.0,3.0,2.0,4.0,3.0,0.0,0.0
1653,2.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,3.0,5.0,5.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,3.0,3.5,0.0,0.0
1663,4.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,4.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1673,2.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,4.0,4.0,0.0,0.0,4.0,0.0,3.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,3.0
1674,3.0,0.0,0.0,5.0,3.0,4.0,0.0,4.0,4.0,0.0,4.0,0.0,2.0,4.0,0.0,0.0,4.5,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0
1676,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0
1680,4.0,2.0,4.0,4.0,3.0,0.0,4.0,0.0,4.0,0.0,3.0,0.0,3.0,2.0,3.0,2.0,0.0,2.0,0.0,5.0,0.0,0.0,4.0,0.0,2.0,4.0,0.0,0.0
1682,0.0,0.0,4.0,4.0,4.0,0.0,0.0,2.0,5.0,0.0,4.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,5.0,0.0,0.0,0.0,4.0,4.0
1687,0.0,0.0,4.0,0.0,4.0,2.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,3.5,3.0,2.0
1689,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.5,4.0,0.0,0.0,3.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0
1690,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,4.0,1.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
1693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,2.0,4.0,0.0,4.0,3.0,2.0,0.0
1694,3.0,0.0,0.0,0.0,3.0,2.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,4.0,2.0,2.0,4.0,0.0,2.0,0.0,0.0,4.0,0.0,4.0,0.0
1704,0.0,3.0,0.0,0.0,4.0,0.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,4.0,5.0,4.0
1717,2.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,2.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0
1719,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,5.0,4.0,4.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,2.0,0.0,4.0,0.0,4.0
1721,0.0,0.0,4.5,4.0,4.0,0.0,0.0,0.0,3.0,4.0,0.0,4.0,2.0,3.0,1.5,4.0,0.5,4.0,0.0,0.0,0.0,3.0,5.0,3.0,0.0,4.0,3.0,0.0
1722,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.5,0.0,0.0,0.0,0.0,4.0,0.0,3.5,3.0,0.0,0.0,2.0,0.0,0.0
1729,0.0,0.0,2.0,3.0,2.0,3.0,0.0,0.0,4.0,0.0,0.0,4.0,2.0,3.0,1.0,3.0,2.5,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0
1732,0.0,0.0,4.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,3.0,4.0,0.0,3.5,4.0,4.0,0.0,0.0,3.0,0.0,3.0,4.0,0.0,3.0,4.0,0.0,4.0
1735,3.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,3.0,0.0,3.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.5,4.0,4.0,2.0,2.0,0.0
1747,4.0,0.0,3.0,4.0,0.0,2.0,2.0,3.0,4.0,4.0,4.0,0.0,4.0,4.0,3.5,0.0,0.0,4.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0
1748,2.0,0.0,0.0,2.0,0.0,3.0,2.0,3.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,4.5,0.0,4.0,0.0,0.0,4.0,5.0,4.0,0.0,4.0,4.0,4.0
1752,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.5,4.0,0.0,4.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,0.0,0.0,4.0
1753,2.0,4.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,3.0,2.0
1754,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,3.5,0.0,4.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
1769,0.0,3.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,2.5,4.0,0.0,3.0,0.0,0.0,0.0
1777,0.0,0.0,2.0,0.0,4.0,3.0,4.0,5.0,0.0,0.0,4.0,2.0,0.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0
1779,4.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,4.0,0.0
1784,3.0,3.0,0.0,0.0,4.5,0.0,0.0,0.0,5.0,2.0,0.0,2.0,4.0,0.0,3.0,0.0,4.0,2.0,0.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1792,0.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,3.0,0.0,0.0,0.0
1797,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,0.0,3.5,0.0,4.0,0.0,0.0,0.0
1799,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,3.0,4.0,0.0,4.0,0.0,3.0,2.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0
1805,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,4.0,0.0,0.0,0.0,2.0,3.0,4.0,0.0,0.0,0.0,2.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,4.0
1807,4.0,0.0,3.0,0.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,1.5,0.0,2.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,2.0,4.0,0.0
1809,4.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0
1810,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.5,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,2.0,3.0,0.0,3.0
1816,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,4.0,4.0,0.0,0.0,4.0,0.0,2.5,0.0,4.0,0.0,4.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,2.0,4.0
1827,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,2.0,4.0,2.0
1831,2.0,0.0,3.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,2.0,4.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0
1834,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,4.0,3.5,3.0,4.5,4.0,4.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1835,2.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,3.5,4.0,2.0,0.0,0.0,2.0
1836,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,4.0,4.0,0.0
1845,0.0,2.0,3.0,0.0,2.0,0.0,4.0,4.0,0.0,4.0,0.0,3.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,0.0
1858,2.0,0.0,3.0,5.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,4.0,0.0,0.0,0.0,3.0,2.0
1859,3.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0,0.0,4.0,2.0,5.0,2.0,0.0,4.0,0.0,4.0,4.0,2.0,0.0,3.0,0.0,3.0,0.0,0.0
1860,3.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,5.0,3.0,0.0,0.0,0.0,2.0
1862,0.0,0.0,0.0,3.0,3.0,4.0,3.0,3.0,0.0,0.0,4.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,3.0,4.0,0.0,0.0
1873,0.0,0.0,2.0,2.0,2.0,4.0,3.0,4.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,0.0,3.0,4.0,0.0
1876,4.0,4.0,3.0,0.0,4.0,0.5,4.0,3.5,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,0.0,0.0
1882,0.0,4.0,0.0,4.0,4.0,0.0,4.0,2.0,3.0,2.0,0.0,0.0,3.0,2.0,1.5,0.0,0.0,0.0,4.0,0.0,2.0,0.0,2.0,4.0,0.0,2.0,0.0,4.0
1883,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,4.0,3.0,3.0,0.0,4.0,0.0,0.0,0.0
1884,0.0,0.0,4.0,4.0,4.0,3.0,4.0,0.0,0.0,3.0,2.0,3.0,0.0,2.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,4.5,0.0,0.0,4.0,4.0,2.0,0.0
1887,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0
1889,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,3.0,0.0,0.0,4.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1892,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0
1895,0.0,0.0,0.0,3.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,2.5,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0
1897,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.0,4.0,3.0,4.0,0.0,0.0,4.0,4.0,3.0,0.0,0.0,3.0
1900,4.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,4.0,3.5,3.0,0.0,0.0,0.0,0.0
1904,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,3.0,4.0,0.0,0.0,3.0,2.0,3.5,2.0,0.0,0.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,0.0,0.0,0.0
1907,0.0,0.0,0.0,3.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,3.5,0.0,0.0,2.0,0.0,0.0
1909,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1912,0.0,4.0,4.0,4.0,4.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,4.0,5.0,4.0,2.0,0.0,0.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
1914,0.0,2.0,0.0,4.0,0.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,4.0,3.5,2.0,3.0,0.0,0.0,3.0,0.0,2.0,4.0,4.0,3.0,0.0,4.0,0.0
1917,2.0,0.0,3.0,4.0,4.0,0.0,4.0,3.0,2.0,4.0,3.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,4.0,0.0,0.0,2.5,2.0,0.0,0.0,3.0,3.0,4.0
1918,0.0,3.0,0.0,2.0,3.0,0.0,3.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,4.0,0.0,2.0,4.0,4.0,0.0,3.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
1921,0.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,3.0,0.0
1923,0.0,0.0,0.0,4.0,4.5,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.5,4.0,3.0,4.0,0.0,4.0,0.0,2.5,0.0,0.0,4.0,0.0,0.0,4.0
1927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,3.0,4.0,0.0,4.0,0.0,0.0
1931,4.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,4.0,0.0,3.0,0.0,0.0
1932,0.0,0.0,0.0,4.0,4.0,0.0,2.0,4.0,4.0,0.0,3.0,3.0,3.0,0.0,0.0,4.0,3.0,0.0,0.0,3.0,0.0,0.0,1.5,2.0,0.0,0.0,0.0,4.0
1935,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,2.0
1941,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,4.0,2.0,0.0,0.0
1944,4.0,0.0,0.0,0.0,3.0,3.0,0.0,4.0,3.0,4.0,2.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,4.0,0.0,2.0,4.0,0.0,4.0,4.0,0.0,2.0
1945,3.0,2.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,3.0,0.0,4.0,3.0,0.0,0.0,0.0,4.5,3.0,3.0,0.0,0.0,0.0
1946,0.0,0.0,3.0,3.0,2.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,4.0,2.0,4.0,0.0,3.0,0.0,0.0,4.0
1947,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,3.0,0.0,3.0,4.0,0.0,4.0,0.0,0.0,0.0
1949,2.0,0.0,0.0,2.0,3.0,0.0,4.0,2.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.5,4.0,4.0,0.0,0.0,3.0
1950,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,3.0,4.0,2.0,0.0,0.0,0.0,3.0,0.0,4.5,0.0,4.0,3.0,0.0,0.0
1951,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,3.0,4.0,3.0,0.0,0.0,0.0
1952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,2.0,0.0,3.0,3.0,4.0,4.0,4.0,0.0,0.0,0.0
1953,4.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,4.0,0.0,0.0,4.0
1954,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0
1955,4.0,0.0,4.0,0.0,4.0,3.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.5,4.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,0.0,0.0,4.0,0.0
1956,0.0,0.0,4.0,0.0,0.0,4.0,3.0,0.0,3.0,0.0,2.0,3.0,0.0,4.0,4.0,0.0,0.0,3.0,2.0,4.0,4.0,0.0,1.0,4.0,0.0,0.0,4.0,0.0
1957,2.0,4.0,4.0,3.0,4.0,3.0,0.0,0.0,3.0,3.0,3.0,0.0,2.0,0.0,4.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,3.5,0.0,0.0,2.0,0.0,0.0
1958,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,4.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,4.0,0.0
1959,4.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,2.5,0.0,0.0,4.0,4.0,0.0
1960,3.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,4.0,3.0,0.0,0.0,4.0,4.0,4.0,0.0,4.0,2.0,2.0,1.5,0.0,4.0,3.0,0.0,3.0
1961,0.0,0.0,0.0,5.0,4.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,3.5,3.5,0.0,2.0,3.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,3.0
1962,0.0,0.0,2.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,4.0,0.0,0.0,0.0
1964,0.0,3.0,4.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0
1967,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,4.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0
1968,0.0,0.0,0.0,5.0,4.0,0.0,2.0,0.0,2.0,4.0,2.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0
1994,0.0,4.0,4.0,5.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,4.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,4.0,0.0,4.0,4.0,2.0
1997,0.0,0.0,0.0,2.0,3.5,0.0,4.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,5.0,0.0,4.0,3.0,0.0,4.0,4.0,3.0,3.5,0.0,0.0,0.0,0.0,4.0
2000,0.0,0.0,0.0,5.0,0.0,3.0,3.0,0.0,4.0,4.0,4.0,0.0,3.0,4.0,3.0,4.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0,4.0,3.0,4.0,0.0,0.0
2001,0.0,0.0,0.0,4.0,4.0,3.0,0.0,2.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,4.0,0.0,3.0,3.0,0.0,0.0
2002,0.0,0.0,0.0,3.0,0.0,3.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,3.5,0.0,4.0,0.0,0.0,4.0
2003,0.0,3.0,3.0,2.0,0.0,0.0,2.0,4.0,0.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,4.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0
2005,0.0,3.0,0.0,5.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,0.0,0.0,4.0,4.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,2.5,0.0,3.0,2.0,0.0,0.0,3.0
2010,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,0.0,4.0,4.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0
2011,0.0,2.0,0.0,4.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,4.0,3.0,0.0,4.0,0.0,0.0,0.0,4.0,3.5,4.0,0.0,3.0,0.0,0.0,0.0
2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,4.0,0.0,0.0,3.0,2.0,0.0,4.5,0.0,0.0,0.0,2.0,3.0
2013,4.0,0.0,4.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,4.0,0.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2014,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,3.0,0.0,0.0,0.0,3.0
2018,2.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0
2019,0.0,0.0,0.0,2.0,4.0,4.0,4.0,0.0,4.0,0.0,2.0,0.0,2.0,0.0,4.5,0.0,0.0,2.0,3.0,3.0,0.0,0.0,4.0,4.0,2.0,4.0,2.0,2.0
2020,0.0,2.0,0.0,4.0,2.0,0.0,4.0,3.0,4.0,3.0,0.0,2.0,0.0,4.0,2.5,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0
2021,4.0,0.0,2.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,4.0,3.5,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0
2022,0.0,3.0,2.0,2.0,0.0,4.0,4.0,3.0,0.0,3.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0
2023,0.0,0.0,0.0,0.0,1.5,2.0,0.0,0.0,0.0,3.0,0.0,4.0,4.0,2.0,3.0,0.0,4.0,0.0,0.0,0.0,3.0,3.5,3.0,0.0,0.0,0.0,4.0,4.0
2025,0.0,3.0,4.0,0.0,4.0,2.0,0.0,2.0,4.0,0.0,2.0,2.0,4.0,0.0,2.0,4.0,0.0,2.0,0.0,2.0,4.0,4.0,3.0,3.0,0.0,0.0,0.0,4.0
2027,0.0,3.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,4.0,4.0,0.0,3.0,4.0,0.0,0.0,0.0,4.0,3.5,2.0,0.0,0.0,2.0,0.0
2028,0.0,0.0,4.0,0.0,0.0,0.0,2.0,4.0,4.0,4.0,3.0,0.0,0.0,2.0,3.0,4.0,3.5,3.0,2.0,3.0,0.0,0.0,4.0,0.0,2.0,3.0,2.0,4.0
